;id;contactid;opportunityid;role;contact_id;contact_accountid;contact_fullname;contact_job_title;opportunity_id;opportunity_accountid;opportunity_type;opportunity_ownerid;opportunity_deal_license_activation_start_date__c;opportunity_deal_license_activation_end_date__c;opportunity_closedate;opportunity_createddate;opportunity_opportunity_stage_status__c;opportunity_leadsource_category__c;opportunity_deal_total_non_recurring__c;opportunity_deal_total_recurring__c;opportunity_currencyisocode;opportunity_LeadSource;opportunity_Deal_use_case__c;opportunity_name
612;00K090000019MKSEA2;00309000003roVZAAY;00609000002IuqBAAS;Champion;00309000003roVZAAY;00109000005fvrBAAQ;Christopher Anthony;Drilling engineer;00609000002IuqBAAS;00109000005fvrBAAQ;New Business;00509000000V8eQAAS; ; ;2020-04-28;2020-02-10;Lost;Marketing;52084.740000000005;0.0;EUR;Marketing before 2021; ;Re-contextualized eco-centric pricing structure
613;00K090000019MKTEA2;00309000003rt0rAAA;00609000002Iuv1AAC;Champion;00309000003rt0rAAA;00109000005fyKuAAI;Alexis Fernandez;Designer, blown glass/stained glass;00609000002Iuv1AAC;00109000005fyKuAAI;New Business;00509000000V8euAAC; ; ;2020-06-05;2020-05-18;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Digitized coherent database
614;00K090000019MKUEA2;00309000003rkbfAAA;00609000002IuDIAA0;Champion;00309000003rkbfAAA;00109000005frvfAAA;Lori Vasquez;Jewellery designer;00609000002IuDIAA0;00109000005frvfAAA;Cross sell;00509000000V8fdAAC;2020-03-02;2021-03-01;2020-03-20;2020-02-10;Lost;Sales Generated;24703.61;93608.4;EUR;Sales Generated Lead - by AE/AM; ;Optimized dynamic policy
615;00K090000019MKVEA2;00309000003rmHPAAY;00609000002Iug6AAC;Champion;00309000003rmHPAAY;00109000005ftSxAAI;Vanessa Luna;Engineer, mining;00609000002Iug6AAC;00109000005ftvPAAQ;New Business;00509000000V8fsAAC; ; ;2020-03-19;2020-01-24;Lost;Marketing;33921.53;0.0;EUR;Marketing before 2021; ;Horizontal 24hour capability
616;00K090000019MKWEA2;00309000003roWIAAY;00609000002IuqCAAS;Champion;00309000003roWIAAY;00109000005fvu0AAA;John Adams;Public librarian;00609000002IuqCAAS;00109000005fvu0AAA;New Business;00509000000V8eCAAS;2020-09-01;2021-08-31;2020-04-24;2020-01-23;Won;Marketing;0.0;55765.4;USD;Marketing before 2021;Embedded Analytics for Software Companies;Up-sized tangible project
617;00K090000019MKXEA2;00309000003ra8yAAA;00609000002IvNgAAK;Champion;00309000003ra8yAAA;00109000005ftjPAAQ;Janice Hendricks;Commercial art gallery manager;00609000002IvNgAAK;00109000005ftjPAAQ;Renew;00509000000V8eGAAS;2021-01-01;2021-12-31;2020-12-31;2020-12-11;Won;Sales Generated;0.0;31800.25;EUR;Sales Generated Lead - by AE/AM; ;De-engineered intangible functionalities
618;00K090000019MKaEAM;00309000003rrXPAAY;00609000002IvRXAA0;Champion;00309000003rrXPAAY;00109000005ftJ7AAI;Jeffrey Martinez;Politician's assistant;00609000002IvRXAA0;00109000005fumbAAA;New Business;00509000000V8fdAAC; ; ;2020-02-12;2019-10-25;Lost;Marketing;15167.189999999999;0.0;EUR; ; ;Networked explicit migration
619;00K090000019MKbEAM;00309000003rkJ2AAI;00609000002IvLQAA0;Champion;00309000003rkJ2AAI;00109000005ftOiAAI;Kaylee Scott;Surveyor, planning and development;00609000002IvLQAA0;00109000005ftOiAAI;New Business;00509000000V8dwAAC; ; ;2020-05-13;2020-02-20;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Synergized regional open system
620;00K090000019MKcEAM;00309000003rkCZAAY;00609000002IufBAAS;Champion;00309000003rkCZAAY;00109000005fyy7AAA;Jacob Brown;Mining engineer;00609000002IufBAAS;00109000005ftqcAAA;Cross sell;00509000000V8fsAAC; ; ;2020-03-30;2020-01-17;Lost;Sales Generated;32298.73;0.0;EUR;Sales Generated Lead - by AE/AM; ;Multi-layered analyzing strategy
621;00K090000019MKdEAM;00309000003riesAAA;00609000002IuBiAAK;Champion;00309000003riesAAA;00109000005fz2rAAA;Evan Green;Stage manager;00609000002IuBiAAK;00109000005fvDXAAY;New Business;00509000000V8dTAAS;2021-02-17; ;2021-01-08;2021-01-08;Won;Sales Generated;2072.9;0.0;EUR;Sales Generated Lead - by AE/AM; ;Future-proofed stable architecture
622;00K090000019MKeEAM;00309000003raARAAY;00609000002IurMAAS;Champion;00309000003raARAAY;00109000005fwUCAAY;Rachel Franklin;Civil engineer, consulting;00609000002IurMAAS;00109000005fwUCAAY;New Business;00509000000V8eCAAS; ; ;2020-01-21;2020-01-16;Lost;Marketing;0.0;0.0;EUR; ; ;Distributed optimal challenge
623;00K090000019MKfEAM;00309000003raCoAAI;00609000002IvJTAA0;Champion;00309000003raCoAAI;00109000005ftDMAAY;Donna Sanchez;Engineer, electrical;00609000002IvJTAA0;00109000005ftDMAAY;New Business;00509000000V8ezAAC; ; ;2020-03-30;2020-02-13;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Pre-emptive actuating website
624;00K090000019MKgEAM;00309000003rm4eAAA;00609000002IvUyAAK;Champion;00309000003rm4eAAA;00109000005g135AAA;Andrea Johnson;Quarry manager;00609000002IvUyAAK;00109000005fwyGAAQ;New Business;00509000000V8e1AAC; ; ;2020-04-08;2020-02-27;Lost;Marketing;16234.25;0.0;EUR; ; ;Integrated cohesive circuit
625;00K090000019MKhEAM;00309000003rlZuAAI;00609000002IurNAAS;Champion;00309000003rlZuAAI;00109000005fwUOAAY;Craig Robinson;Research officer, trade union;00609000002IurNAAS;00109000005fwUOAAY;New Business;00509000000V8eCAAS; ; ;2020-03-03;2020-01-24;Lost;Marketing;0.0;0.0;USD;Marketing before 2021;Embedded Analytics for Software Companies;Customizable dedicated open system
626;00K090000019MKiEAM;00309000003rrIuAAI;00609000002IuQSAA0;Champion;00309000003rrIuAAI;00109000005fsfYAAQ;Debra Johnson;Immigration officer;00609000002IuQSAA0;00109000005fsfYAAQ;New Business;00509000000V8eQAAS; ; ;2020-02-03;2020-06-12;Lost;Marketing;59618.4;0.0;EUR;Marketing before 2021; ;Open-source client-server instruction set
627;00K090000019MKjEAM;00309000003rmdUAAQ;00609000002IvThAAK;Champion;00309000003rmdUAAQ;00109000005fwVMAAY;Cindy Chapman;Advertising art director;00609000002IvThAAK;00109000005fwVMAAY;New Business;00509000000V8dTAAS; ; ;2020-07-15;2020-01-22;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Secured multi-state model
628;00K090000019MKkEAM;00309000003raFvAAI;00609000002IvTOAA0;Champion;00309000003raFvAAI;00109000005fvLXAAY;Lindsey Andrade;Volunteer coordinator;00609000002IvTOAA0;00109000005fvLXAAY;New Business;00509000000V8ezAAC; ; ;2020-02-24;2019-10-07;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM;Embedded Analytics for Software Companies;Multi-lateral methodical groupware
629;00K090000019MKlEAM;00309000003rmdZAAQ;00609000002IvTjAAK;Champion;00309000003rmdZAAQ;00109000005fwVVAAY;Hector Clark;Equality and diversity officer;00609000002IvTjAAK;00109000005fwVVAAY;New Business;00509000000V8eLAAS;2020-03-26;2021-03-25;2020-10-05;2020-01-23;Lost;Partner Sourced;29612.48;50479.99;EUR;Partner Sourced - Alliances; ;Grass-roots executive frame
630;00K090000019MKnEAM;00309000003raBiAAI;00609000002IuZ8AAK;Champion;00309000003raBiAAI;00109000005ft8DAAQ;Christina Davidson;Police officer;00609000002IuZ8AAK;00109000005ft8DAAQ;Cross sell;00509000000V8eQAAS; ; ;2020-07-10;2020-01-31;Lost;Sales Generated;25936.43;0.0;EUR;Sales Generated Lead - by AE/AM; ;Proactive asymmetric hierarchy
631;00K090000019MKoEAM;00309000003raFSAAY;00609000002IupIAAS;Champion;00309000003raFSAAY;00109000005fv9SAAQ;Suzanne Barber;Loss adjuster, chartered;00609000002IupIAAS;00109000005fv9SAAQ;New Business;00509000000V8eQAAS;2021-02-01;2022-01-31;2021-02-02;2020-10-08;Won;Marketing;0.0;34794.71;EUR;Marketing before 2021; ;Optimized system-worthy project
632;00K090000019MKqEAM;00309000003raIFAAY;00609000002IuaiAAC;Champion;00309000003raIFAAY;00109000005ftHgAAI;Mr. Thomas Simpson PhD;Psychotherapist, dance movement;00609000002IuaiAAC;00109000005ftHgAAI;New Business;00509000000V8e1AAC; ; ;2020-02-27;2020-01-23;Lost;Marketing;0.0;0.0;EUR; ; ;Balanced neutral support
633;00K090000019MKrEAM;00309000003rmHTAAY;00609000002IucIAAS;Champion;00309000003rmHTAAY;00109000005ftT1AAI;Robert Young;Clinical psychologist;00609000002IucIAAS;00109000005ftT1AAI;New Business;00509000000V8XyAAK; ; ;2020-04-15;2020-01-28;Lost;Marketing;30206.55;0.0;EUR;Marketing before 2021; ;Persistent scalable initiative
634;00K090000019MKsEAM;00309000003raNjAAI;00609000002IvTlAAK;Champion;00309000003raNjAAI;00109000005fwW7AAI;William Meadows;Engineer, materials;00609000002IvTlAAK;00109000005fwW7AAI;New Business;00509000000V8eQAAS; ; ;2020-07-17;2020-03-04;Lost;Sales Generated;35660.59;0.0;EUR;Sales Generated Lead - by AE/AM; ;Reactive full-range database
635;00K090000019MKtEAM;00309000003raNmAAI;00609000002IubqAAC;Champion;00309000003raNmAAI;00109000005ftRTAAY;Kevin Francis;Television camera operator;00609000002IubqAAC;00109000005ftRTAAY;New Business;00509000000V8dIAAS; ; ;2020-06-18;2020-01-24;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Seamless next generation projection
636;00K090000019MKvEAM;00309000003rmeKAAQ;00609000002IvTmAAK;Champion;00309000003rmeKAAQ;00109000005fwWRAAY;Tara Cox;Energy manager;00609000002IvTmAAK;00109000005fwWRAAY;New Business;00509000000V8eCAAS; ; ;2020-02-03;2020-01-27;Lost;Marketing;0.0;0.0;EUR; ;Embedded Analytics for Software Companies;Fully-configurable well-modulated definition
637;00K090000019MKwEAM;00309000003rqpRAAQ;00609000002IuqWAAS;Champion;00309000003rqpRAAQ;00109000005fw6rAAA;Daniel Hernandez;Television/film/video producer;00609000002IuqWAAS;00109000005fw6rAAA;New Business;00509000000V8e1AAC; ; ;2020-07-23;2020-02-27;Lost;Sales Generated;11520.130000000001;0.0;EUR;Sales Generated Lead - by AE/AM; ;Persevering homogeneous leverage
638;00K090000019MKxEAM;00309000003rfOFAAY;00609000002Iv7CAAS;Champion;00309000003rfOFAAY;00109000005fsHiAAI;Sarah Gutierrez;Therapist, nutritional;00609000002Iv7CAAS;00109000005fsHiAAI;New Business;00509000000V8dTAAS; ; ;2020-05-27;2020-03-06;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Persistent 4thgeneration orchestration
639;00K090000019MKyEAM;00309000003rfOHAAY;00609000002IvSPAA0;Champion;00309000003rfOHAAY;00109000005fvDMAAY;Amy Sanchez;Illustrator;00609000002IvSPAA0;00109000005fvDMAAY;Cross sell;00509000000V8XyAAK; ; ;2020-08-25;2020-06-25;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Horizontal client-server protocol
640;00K090000019MKzEAM;00309000003rfOVAAY;00609000002IvSLAA0;Champion;00309000003rfOVAAY;00109000005fvDMAAY;Sara Harvey;Local government officer;00609000002IvSLAA0;00109000005fvDMAAY;Cross sell;00509000000V8XyAAK; ; ;2020-08-25;2020-04-06;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Enterprise-wide zero tolerance architecture
641;00K090000019ML0EAM;00309000003rfOlAAI;00609000002IuroAAC;Champion;00309000003rfOlAAI;00109000005fx8GAAQ;Michael Jackson;Forest/woodland manager;00609000002IuroAAC;00109000005fx8GAAQ;New Business;00509000002DYLzAAO; ; ;2021-02-12;2021-01-11;Lost;Marketing;0.0;0.0;USD; ;Embedded Analytics for Software Companies;Quality-focused tertiary moratorium
642;00K090000019ML1EAM;00309000003rfOyAAI;00609000002Iuq9AAC;Champion;00309000003rfOyAAI;00109000005fvkoAAA;Elijah Roberts;Television/film/video producer;00609000002Iuq9AAC;00109000005fvkoAAA;New Business;00509000000V8eCAAS; ; ;2020-03-07;2020-01-02;Lost;Marketing;0.0;0.0;USD;Marketing before 2021;Embedded Analytics for Software Companies;Universal actuating time-frame
643;00K090000019ML2EAM;00309000003rfP8AAI;00609000002IurpAAC;Champion;00309000003rfP8AAI;00109000005fx8RAAQ;James Washington;Special educational needs teacher;00609000002IurpAAC;00109000005fx8RAAQ;New Business;00509000000V8eCAAS; ; ;2020-03-03;2020-01-30;Lost;Marketing;0.0;0.0;USD;Marketing before 2021;Embedded Analytics for Software Companies;Programmable bifurcated capability
644;00K090000019ML3EAM;00309000003rfP9AAI;00609000002IujgAAC;Champion;00309000003rfP9AAI;00109000005fuEzAAI;Mr. Francisco Jimenez;Primary school teacher;00609000002IujgAAC;00109000005fuEzAAI;New Business;00509000000V8eCAAS; ; ;2020-03-18;2020-02-15;Lost;Marketing;0.0;0.0;USD;Marketing before 2021; ;User-centric methodical complexity
645;00K090000019ML4EAM;00309000003rabdAAA;00609000002Iuq5AAC;Champion;00309000003rabdAAA;00109000005fvg4AAA;Jennifer Garcia;Medical secretary;00609000002Iuq5AAC;00109000005fvg4AAA;New Business;00509000000V8e1AAC; ; ;2020-06-10;2020-03-05;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Optional fresh-thinking parallelism
646;00K090000019ML6EAM;00309000003rkj4AAA;00609000002IurqAAC;Champion;00309000003rkj4AAA;00109000005fx8jAAA;Jasmine Rodriguez;Public affairs consultant;00609000002IurqAAC;00109000005fx8jAAA;New Business;00509000000V8eCAAS; ; ;2020-04-20;2020-02-27;Lost;Marketing;0.0;0.0;USD;Marketing before 2021;Embedded Analytics for Software Companies;Digitized scalable circuit
647;00K090000019ML7EAM;00309000003rovJAAQ;00609000002IukhAAC;Champion;00309000003rovJAAQ;00109000005fuKLAAY;Carol Ortiz;Amenity horticulturist;00609000002IukhAAC;00109000005fuKLAAY;New Business;00509000000V8dTAAS; ; ;2020-07-15;2020-04-15;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Multi-lateral tangible matrices
648;00K090000019ML8EAM;00309000003raWhAAI;00609000002IvUvAAK;Champion;00309000003raWhAAI;00109000005fwy3AAA;Jennifer Schultz;Therapist, speech and language;00609000002IvUvAAK;00109000005fwy3AAA;New Business;00509000000V8eQAAS; ; ;2021-06-30;2020-07-10;Open;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Universal attitude-oriented challenge
649;00K090000019ML9EAM;00309000003raWjAAI;00609000002IurrAAC;Champion;00309000003raWjAAI;00109000005fx8xAAA;Stephanie Patel;Horticulturist, amenity;00609000002IurrAAC;00109000005fx8xAAA;New Business;00509000000V8eLAAS; ; ;2020-07-16;2020-07-03;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Horizontal client-driven project
650;00K090000019MLAEA2;00309000003raWqAAI;00609000002IvEAAA0;Champion;00309000003raWqAAI;00109000005fsmrAAA;Julie Mckinney;Museum/gallery exhibitions officer;00609000002IvEAAA0;00109000005fsmrAAA;New Business;00509000000V8XyAAK; ; ;2020-08-25;2019-12-18;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021; ;Cross-group interactive infrastructure
651;00K090000019MLBEA2;00309000003raXDAAY;00609000002IvSKAA0;Champion;00309000003raXDAAY;00109000005fvDMAAY;Barbara Lawrence;Designer, television/film set;00609000002IvSKAA0;00109000005fvDMAAY;Cross sell;00509000000V8XyAAK;2020-09-16;2021-09-15;2020-08-26;2020-01-29;Lost;Sales Generated;0.0;85098.94;EUR;Sales Generated Lead - by AE/AM; ;Cloned optimal Graphical User Interface
652;00K090000019MLCEA2;00309000003raXQAAY;00609000002IvPOAA0;Champion;00309000003raXQAAY;00109000005fu8YAAQ;Andrew Roberts;Pilot, airline;00609000002IvPOAA0;00109000005fu8YAAQ;New Business;00509000000V8fdAAC; ; ;2020-07-10;2020-06-04;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Integrated clear-thinking complexity
653;00K090000019MLDEA2;00309000003raXRAAY;00609000002IursAAC;Champion;00309000003raXRAAY;00109000005fx9HAAQ;Melissa Hobbs;Colour technologist;00609000002IursAAC;00109000005fx9HAAQ;New Business;00509000000V8e1AAC; ; ;2020-05-13;2020-02-17;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Right-sized composite data-warehouse
654;00K090000019MLEEA2;00309000003rsDxAAI;00609000002IvUiAAK;Champion;00309000003rsDxAAI;00109000005fwvuAAA;Mariah Glover;Accountant, chartered;00609000002IvUiAAK;00109000005fwvuAAA;New Business;00509000000V8e1AAC; ; ;2020-07-24;2020-02-27;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Robust secondary forecast
655;00K090000019MLFEA2;00309000003rm64AAA;00609000002IurzAAC;Champion;00309000003rm64AAA;00109000005g16OAAQ;Jamie Bentley;Nurse, children's;00609000002IurzAAC;00109000005fxDbAAI;New Business;00509000000V8e1AAC; ; ;2021-07-30;2020-05-28;Open;Sales Generated;29801.82;0.0;EUR;Sales Generated Lead - by AE/AM; ;Customizable radical hardware
656;00K090000019MLHEA2;00309000003rsEFAAY;00609000002IvUoAAK;Champion;00309000003rsEFAAY;00109000005fwwZAAQ;Donald Saunders;Printmaker;00609000002IvUoAAK;00109000005fwwZAAQ;New Business;00509000000V8eBAAS; ; ;2020-07-07;2020-05-07;Lost;Marketing;0.0;0.0;EUR;Marketing before 2021;Embedded Analytics for Software Companies;Cross-group bi-directional capacity
657;00K090000019MLIEA2;00309000003raYnAAI;00609000002IvV0AAK;Champion;00309000003raYnAAI;00109000005fu67AAA;Jamie Hall;TEFL teacher;00609000002IvV0AAK;00109000005fx19AAA;New Business;00509000000V8f4AAC; ; ;2020-11-02;2020-10-30;Lost;Partner Sourced;0.0;0.0;USD;Partner Sourced - Alliances; ;Decentralized tertiary flexibility
658;00K090000019MLJEA2;00309000003rrfWAAQ;00609000002IvNzAAK;Champion;00309000003rrfWAAQ;00109000005ftk5AAA;Curtis Irwin;Chief Executive Officer;00609000002IvNzAAK;00109000005ftk5AAA;New Business;00509000000V8g7AAC;2019-11-02;2020-11-01;2020-07-09;2019-04-20;Lost;Marketing;0.0;78605.20999999999;EUR; ; ;Versatile real-time support
659;00K090000019MLKEA2;00309000003rqPsAAI;00609000002IvTCAA0;Champion;00309000003rqPsAAI;00109000005fvIAAAY;Sean Mckinney;Sport and exercise psychologist;00609000002IvTCAA0;00109000005fvIAAAY;Cross sell;00509000000V8dTAAS; ; ;2020-07-02;2020-03-04;Lost;Partner Sourced;36570.85;0.0;EUR;Partner Sourced - Alliances; ;Synchronized didactic structure
660;00K090000019MLLEA2;00309000003rqPvAAI;00609000002IvTDAA0;Champion;00309000003rqPvAAI;00109000005fvICAAY;Stephanie Miller;Haematologist;00609000002IvTDAA0;00109000005fvICAAY;New Business;00509000000V8dIAAS;2020-02-03;2021-02-02;2020-02-10;2020-02-04;Won;Marketing;0.0;7723.26;EUR; ; ;Fully-configurable value-added ability
661;00K09000001l2i2EAA;00309000003rTGqAAM;00609000007UmmqAAC;Billing;00309000003rTGqAAM;00109000005fs2oAAA;Andrew Stevenson;Intelligence analyst;00609000007UmmqAAC;00109000005fs2oAAA;Renew;00509000000WaNTAA0;2022-05-04;2023-05-03;2022-05-04;2021-04-12;Open;Marketing;0.0;18955.09;EUR; ; ;Re-engineered well-modulated Local Area Network
662;00K090000019MgzEAE;00309000003rtCpAAI;00609000002IuuxAAC;Mandatory Influencer;00309000003rtCpAAI;00109000005g0qpAAA;Christopher Nguyen;Maintenance engineer;00609000002IuuxAAC;00109000005fyJwAAI;New Business;00509000000V8dTAAS; ; ;2021-01-29;2020-06-29;Lost;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances; ;Up-sized optimal strategy
663;00K090000019OiDEAU;00309000003sYivAAE;00609000002J9l4AAC;Mandatory Influencer;00309000003sYivAAE;00109000005fxHoAAI;Joshua Holloway;Armed forces technical officer;00609000002J9l4AAC;00109000005fxHoAAI;New Business;00509000000V8dwAAC;2021-03-01;2021-04-30;2021-04-30;2021-01-29;Open;SDR Generated;0.0;0.0;EUR;Sales Generated Lead - by SDR;No specific Use Case yet;Sharable radical structure
664;00K090000019NYQEA2;00309000003rxoNAAQ;00609000002J0NEAA0;Mandatory Influencer;00309000003rxoNAAQ;00109000005fskEAAQ;Sara Burke;Cabin crew;00609000002J0NEAA0;00109000005fskEAAQ;New Business;00509000000V8dwAAC; ; ;2021-03-25;2021-01-19;Lost;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM;No specific Use Case yet;Automated asynchronous system engine
665;00K090000019TyeEAE;00309000003rjm7AAA;00609000002IuZOAA0;Mandatory Influencer;00309000003rjm7AAA;00109000005fx2hAAA;James Jackson;Clinical cytogeneticist;00609000002IuZOAA0;00109000005ft8fAAA;New Business;00509000000V8eGAAS; ; ;2021-04-20;2019-03-04;Open;Partner Sourced;26452.83;0.0;EUR;Partner Sourced - Alliances; ;Inverse demand-driven methodology
666;00K090000019OCpEAM;00309000003sDx4AAE;00609000002J9l4AAC;Mandatory Influencer;00309000003sDx4AAE;00109000005fxHoAAI;Jennifer Adams;Pensions consultant;00609000002J9l4AAC;00109000005fxHoAAI;New Business;00509000000V8dwAAC;2021-03-01;2021-04-30;2021-04-30;2021-01-29;Open;SDR Generated;0.0;0.0;EUR;Sales Generated Lead - by SDR;No specific Use Case yet;Sharable radical structure
667;00K090000019ODEEA2;00309000003sDzaAAE;00609000002J9pkAAC;Mandatory Influencer;00309000003sDzaAAE;00109000005gWELAA2;Tyler Morgan;Engineer, communications;00609000002J9pkAAC;00109000005gWELAA2;New Business;00509000000V8eBAAS; ; ;2021-02-22;2021-01-29;Lost;Marketing;0.0;0.0;EUR;SEO - Organic;Embedded Analytics for Software Companies;Triple-buffered client-server adapter
668;00K09000001gnXsEAI;00309000003rnHsAAI;00609000002Jd3wAAC;Mandatory Influencer;00309000003rnHsAAI;00109000005ftAZAAY;Benjamin Griffin;Recruitment consultant;00609000002Jd3wAAC;00109000009mRkNAAU;New Business;00509000000V8eGAAS; ; ;2021-07-30;2021-02-22;Open;Partner Sourced;0.0;0.0;EUR;Partner Sourced - Alliances;Comex Dashboard;Networked next generation application
669;00K090000019Oc0EAE;00309000003sVvYAAU;00609000002JOmyAAG;Mandatory Influencer;00309000003sVvYAAU;00109000005fsi8AAA;Heather Maldonado;Surveyor, planning and development;00609000002JOmyAAG;00109000005fsi8AAA;New Business;00509000002DYM9AAO; ; ;2021-05-19;2021-02-05;Open;Marketing;0.0;0.0;EUR;Outsourcing - Outreach, Affiliates;No specific Use Case yet;Synchronized impactful moratorium
670;00K090000019UyTEAU;00309000003rUm4AAE;00609000002JBedAAG;Mandatory Influencer;00309000003rUm4AAE;00109000005ftRBAAY;James Cannon;Tourism officer;00609000002JBedAAG;00109000005fruHAAQ;New Business;00509000002DYM9AAO;2021-03-30;2022-03-29;2021-03-26;2021-02-01;Won;Partner Sourced;0.0;158610.23;EUR;Partner Sourced - Alliances; ;Pre-emptive content-based capability
671;00K090000019U59EAE;00309000003skdHAAQ;00609000002JZ2eAAG;Mandatory Influencer;00309000003skdHAAQ;00109000005fy8uAAA;Alex Glass;Designer, exhibition/display;00609000002JZ2eAAG;00109000005fy8uAAA;New Business;00509000000V8dTAAS; ; ;2021-04-16;2021-02-17;Lost;Marketing;0.0;0.0;EUR;Google - Ads - Search;No specific Use Case yet;Compatible zero administration instruction set
672;00K090000019Oo9EAE;00309000003sEQXAA2;00609000002JC8lAAG;Mandatory Influencer;00309000003sEQXAA2;00109000005gXY4AAM;Samuel Wilson;Clinical psychologist;00609000002JC8lAAG;00109000005gXY4AAM;New Business;00509000002DYMOAA4; ; ;2021-05-31;2021-02-02;Open;Sales Generated;0.0;0.0;EUR;Sales Generated Lead - by AE/AM; ;Polarized executive encoding
